bbox_gap_voxels,contact_fraction_r1,contact_fraction_r2,duplicate_score_r1,duplicate_score_r2,exact_voxel_iou,gt_false_split_pair,gt_instance_id,gt_instance_label,label_hist_cosine,left_index,left_label,left_uid,min_distance_m,right_index,right_label,right_uid,scene,voxel_size_m
0,1.0,1.0,0.9612535285523878,0.9612535285523878,0.026,False,,,0.9612535285523878,29,pillow,eabd0d1a-941c-4434-a64c-4ba4d3020617,0.0,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,1.0,1.0,0.9988287351461661,0.9988287351461661,0.15217391304347827,True,73,chair,0.9988287351461661,30,pillow,7e91358a-7ee0-42d1-a034-5d1cae4d701e,0.0,31,pillow,749f087c-3ccc-4137-a3e8-dfddd3380fda,room0,0.05
0,0.7142857142857143,1.0,0.33514698861578907,0.46920578406210467,0.005437469105289174,True,73,chair,0.46920578406210467,30,pillow,7e91358a-7ee0-42d1-a034-5d1cae4d701e,0.0,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,0.7692307692307693,0.8461538461538461,0.7691867069930877,0.8461053776923964,0.03643724696356275,True,73,chair,0.9999427190910138,31,pillow,749f087c-3ccc-4137-a3e8-dfddd3380fda,0.0,32,pillow,a97d9dde-e31a-4a3a-8e2a-7a9cf35b0610,room0,0.05
0,0.7869565217391304,0.9869565217391304,0.40152287826708577,0.5035673666664556,0.06244041944709247,True,73,chair,0.5102224419968493,31,pillow,749f087c-3ccc-4137-a3e8-dfddd3380fda,0.0,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,1.0,1.0,0.503522060365252,0.503522060365252,0.013006503251625813,True,73,chair,0.503522060365252,32,pillow,a97d9dde-e31a-4a3a-8e2a-7a9cf35b0610,0.0,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,room0,0.05
0,0.0,0.015789473684210527,0.0,3.3633449056902084e-05,0.0,False,,,0.0021301184402704653,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,0.1118033988749895,45,coffee table,dc9ecf53-f93f-44d4-ad77-e9650b0f03f0,room0,0.05
0,0.0,0.17391304347826086,0.0,0.0010941921337134161,0.0,False,,,0.006291604768852143,33,pillow,a79fff03-b643-4f0a-a17e-6c6fd6c43b93,0.1,68,end table,cab56457-7af7-48ab-9298-1cb73bd0f4a6,room0,0.05
0,0.4489795918367347,0.7755102040816326,0.0721403506154367,0.12460606015393612,0.015513126491646777,False,,,0.16067623546165447,34,coffee table,b4def565-4b99-4024-a5d6-e691e2c8cfd0,0.0,35,cup,3a179a2e-e087-456c-8f9c-93b8362e9cb3,room0,0.05
0,0.7777777777777778,1.0,0.018161035623921046,0.023349902945041343,0.002631578947368421,False,,,0.023349902945041343,34,coffee table,b4def565-4b99-4024-a5d6-e691e2c8cfd0,0.0,37,bottle,9ea54507-25a6-47fd-b4be-bb87e06c9d3d,room0,0.05
0,0.42696629213483145,0.4606741573033708,0.3489687056174572,0.3765188665872564,0.06888633754305395,False,,,0.8173214421040444,34,coffee table,b4def565-4b99-4024-a5d6-e691e2c8cfd0,0.0,43,potted plant,021bed0f-46f2-4fdc-a30a-988405e910cb,room0,0.05
0,0.9411764705882353,1.0,0.577604354132385,0.613704626265659,0.07547169811320754,False,,,0.613704626265659,34,coffee table,b4def565-4b99-4024-a5d6-e691e2c8cfd0,0.0,55,book,b0f0562e-0a89-4dab-811c-e1f92b4d74ca,room0,0.05
2,0.0,0.0,0.0,0.0,0.0,True,78,lamp,0.017794455240486035,35,cup,3a179a2e-e087-456c-8f9c-93b8362e9cb3,0.20615528128088303,37,bottle,9ea54507-25a6-47fd-b4be-bb87e06c9d3d,room0,0.05
0,0.01020408163265306,0.08163265306122448,0.0010672837359762962,0.00853826988781037,0.0,True,78,lamp,0.10459380612567704,35,cup,3a179a2e-e087-456c-8f9c-93b8362e9cb3,0.07071067811865477,43,potted plant,021bed0f-46f2-4fdc-a30a-988405e910cb,room0,0.05
0,0.7346938775510204,1.0,0.5399722052682815,0.7349621682818275,0.26582278481012656,False,,,0.7349621682818275,35,cup,3a179a2e-e087-456c-8f9c-93b8362e9cb3,0.0,55,book,b0f0562e-0a89-4dab-811c-e1f92b4d74ca,room0,0.05
0,1.0,1.0,0.9983879597356108,0.9983879597356108,0.0428921568627451,True,19,blinds,0.9983879597356108,36,sofa chair,07301056-371a-4faf-936c-69ff8a756f71,0.0,38,armchair,57077d42-317f-42d8-85ec-8c42f2c6fbc3,room0,0.05
2,0.0,0.0,0.0,0.0,0.0,True,19,blinds,0.4872093758334403,36,sofa chair,07301056-371a-4faf-936c-69ff8a756f71,0.21213203435596426,41,pillow,021914e2-bff1-40e8-9906-a41dbb050528,room0,0.05
2,0.0,0.11428571428571428,0.0,0.0006517507430078399,0.0,False,,,0.005702819001318599,36,sofa chair,07301056-371a-4faf-936c-69ff8a756f71,0.15000000000000002,45,coffee table,dc9ecf53-f93f-44d4-ad77-e9650b0f03f0,room0,0.05
0,1.0,1.0,0.5918165014525789,0.5918165014525789,0.05056179775280899,True,78,lamp,0.5918165014525789,37,bottle,9ea54507-25a6-47fd-b4be-bb87e06c9d3d,0.0,43,potted plant,021bed0f-46f2-4fdc-a30a-988405e910cb,room0,0.05
1,0.0,0.3333333333333333,0.0,0.005200853362574761,0.0,False,,,0.015602560087724284,37,bottle,9ea54507-25a6-47fd-b4be-bb87e06c9d3d,0.14142135623730953,55,book,b0f0562e-0a89-4dab-811c-e1f92b4d74ca,room0,0.05
0,0.9142857142857143,1.0,0.44108772619640757,0.48243970052732077,0.02283653846153846,True,19,blinds,0.48243970052732077,38,armchair,57077d42-317f-42d8-85ec-8c42f2c6fbc3,0.0,40,pillow,a8f03dbc-4fe7-48c5-89c0-a7bf5440f038,room0,0.05
0,0.8461538461538461,1.0,0.44989253871877083,0.5316911821221837,0.07622298065984073,True,19,blinds,0.5316911821221837,38,armchair,57077d42-317f-42d8-85ec-8c42f2c6fbc3,0.0,41,pillow,021914e2-bff1-40e8-9906-a41dbb050528,room0,0.05
2,0.0,0.03684210526315789,0.0,0.0002008326503964822,0.0,False,,,0.005451171939333089,38,armchair,57077d42-317f-42d8-85ec-8c42f2c6fbc3,0.15000000000000002,45,coffee table,dc9ecf53-f93f-44d4-ad77-e9650b0f03f0,room0,0.05
2,0.0,0.0,0.0,0.0,0.0,False,,,0.9716537069710046,38,armchair,57077d42-317f-42d8-85ec-8c42f2c6fbc3,0.2,47,chair,9971f467-8949-4d3e-8ac5-0b4d348ff155,room0,0.05
2,0.0,0.0,0.0,0.0,0.0,False,,,0.9786158677275834,38,armchair,57077d42-317f-42d8-85ec-8c42f2c6fbc3,0.2,48,armchair,84d2c2ae-7a6c-466f-b3a9-c1b640721988,room0,0.05
0,0.07205240174672489,0.2052401746724891,0.006394310411668681,0.018214096324147153,0.0026109660574412533,False,,,0.08874527783467442,39,blinds,d1405e49-08b0-41f2-9caa-e467043a7e92,0.0,46,radiator,d47d45b2-440d-40e8-822a-6f6b9839d952,room0,0.05
0,0.40625,1.0,0.39608805757380955,0.9749859878739927,0.001984126984126984,True,81,undefined,0.9749859878739927,39,blinds,d1405e49-08b0-41f2-9caa-e467043a7e92,0.0,70,lamp,eb726eca-a8b9-46fd-9678-f0c0f2c10e75,room0,0.05
0,1.0,1.0,0.998329144382115,0.998329144382115,0.2595419847328244,True,19,blinds,0.998329144382115,40,pillow,a8f03dbc-4fe7-48c5-89c0-a7bf5440f038,0.0,41,pillow,021914e2-bff1-40e8-9906-a41dbb050528,room0,0.05
