ap_minus_prevalence,auroc,average_precision,bottom20_error_rate,bottom20_errors,n,positives,prevalence,scale,scene,score,target,top20_error_rate,top20_errors,top20_n,top_bottom_ratio
-0.03267020680184152,0.4675925925925926,0.6195037062416368,0.7142857142857143,10,69,45,0.6521739130434783,0.025,room0,combined_top2_mean,sidecar_original_unified,0.5714285714285714,8,14,0.7999999999999999
0.07247169736587966,0.5546296296296297,0.7246456104093579,0.6428571428571429,9,69,45,0.6521739130434783,0.025,room0,framebalanced_semantic_mean,sidecar_original_unified,0.7857142857142857,11,14,1.222222222222222
-0.1125495721476667,0.2967592592592593,0.5396243408958116,0.8571428571428571,12,69,45,0.6521739130434783,0.025,room0,owner_overlap_mean,sidecar_original_unified,0.2857142857142857,4,14,0.3333333333333333
0.2990467206038706,0.9203703703703704,0.9512206336473489,0.0,0,69,45,0.6521739130434783,0.025,room0,size_num_detections,sidecar_original_unified,1.0,14,14,
0.2576029342109448,0.8564814814814815,0.9097768472544231,0.21428571428571427,3,69,45,0.6521739130434783,0.025,room0,size_object_voxels,sidecar_original_unified,0.9285714285714286,13,14,4.333333333333334
-0.03187744105619972,0.43796296296296294,0.6202964719872786,0.6428571428571429,9,69,45,0.6521739130434783,0.025,room0,framebalanced_mean_disagreement_size_residual,sidecar_original_unified,0.5714285714285714,8,14,0.8888888888888887
0.020770144551440772,0.5324074074074073,0.672944057594919,0.5,7,69,45,0.6521739130434783,0.025,room0,framebalanced_majority_entropy_size_residual,sidecar_original_unified,0.6428571428571429,9,14,1.2857142857142858
0.0645814232302363,0.5194444444444445,0.7167553362737146,0.7142857142857143,10,69,45,0.6521739130434783,0.025,room0,mean_owner_entropy_size_residual,sidecar_original_unified,0.7857142857142857,11,14,1.0999999999999999
-0.06436208394653231,0.4287037037037037,0.587811829096946,0.7857142857142857,11,69,45,0.6521739130434783,0.025,room0,voxel_second_region_size_residual,sidecar_original_unified,0.42857142857142855,6,14,0.5454545454545454
0.14654441028940884,0.6457264957264958,0.581327018985061,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_majority_entropy,sidecar_strict_unified,0.5714285714285714,8,14,2.6666666666666665
0.04997696612481195,0.5884615384615385,0.4847595748204641,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_vote_entropy,sidecar_strict_unified,0.42857142857142855,6,14,2.0
0.10342959397598478,0.6055555555555556,0.5382122026716369,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,voxel_mean_disagreement,sidecar_strict_unified,0.5714285714285714,8,14,2.0
0.066284836538885,0.5957264957264957,0.5010674452345372,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_second_region,sidecar_strict_unified,0.5,7,14,2.3333333333333335
0.21231013282107242,0.6790598290598291,0.6470927415167246,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,voxel_second_fraction,sidecar_strict_unified,0.7857142857142857,11,14,3.666666666666667
-0.04767564785851691,0.461965811965812,0.38710696083713525,0.42857142857142855,6,69,30,0.43478260869565216,0.025,room0,fragmentation,sidecar_strict_unified,0.21428571428571427,3,14,0.5
0.02968771328707409,0.5405982905982907,0.46447032198272625,0.42857142857142855,6,69,30,0.43478260869565216,0.025,room0,pair_conflict,sidecar_strict_unified,0.5,7,14,1.1666666666666667
0.18315600105308188,0.6923076923076923,0.617938609748734,0.14285714285714285,2,69,30,0.43478260869565216,0.025,room0,nonspatial_owner_label_entropy,sidecar_strict_unified,0.6428571428571429,9,14,4.500000000000001
0.07610817385111429,0.6021367521367522,0.5108907825467665,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,frozen_semantic_max,sidecar_strict_unified,0.5714285714285714,8,14,2.0
-0.007376549621002315,0.47649572649572647,0.42740605907464985,0.5,7,69,30,0.43478260869565216,0.025,room0,frozen_combined_max,sidecar_strict_unified,0.35714285714285715,5,14,0.7142857142857143
0.15450377535685705,0.6491452991452993,0.5892863840525092,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,framebalanced_majority_entropy,sidecar_strict_unified,0.6428571428571429,9,14,3.0000000000000004
0.1521337417975846,0.6474358974358975,0.5869163504932368,0.14285714285714285,2,69,30,0.43478260869565216,0.025,room0,framebalanced_mean_disagreement,sidecar_strict_unified,0.6428571428571429,9,14,4.500000000000001
0.04376416497959257,0.6034188034188035,0.47854677367524473,0.21428571428571427,3,69,30,0.43478260869565216,0.025,room0,persistent_conflict_fraction,sidecar_strict_unified,0.42857142857142855,6,14,2.0
-0.05311799572259718,0.4294871794871795,0.381664612973055,0.5714285714285714,8,69,30,0.43478260869565216,0.025,room0,multi_owner_voxel_fraction,sidecar_strict_unified,0.2857142857142857,4,14,0.5
-0.013883898673374584,0.4341880341880342,0.4208987100222776,0.5714285714285714,8,69,30,0.43478260869565216,0.025,room0,mean_owner_entropy,sidecar_strict_unified,0.35714285714285715,5,14,0.625
-0.07762993881645402,0.38547008547008543,0.35715266987919814,0.5,7,69,30,0.43478260869565216,0.025,room0,foreign_owner_link_fraction,sidecar_strict_unified,0.14285714285714285,2,14,0.2857142857142857
0.17953636127917977,0.6329059829059829,0.6143189699748319,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,semantic_mean,sidecar_strict_unified,0.5714285714285714,8,14,2.0
0.0612934158606499,0.5905982905982905,0.49607602455630206,0.35714285714285715,5,69,30,0.43478260869565216,0.025,room0,combined_mean,sidecar_strict_unified,0.5,7,14,1.4
0.04081888932038752,0.5645299145299145,0.4756014980160397,0.35714285714285715,5,69,30,0.43478260869565216,0.025,room0,combined_top2_mean,sidecar_strict_unified,0.42857142857142855,6,14,1.2
0.19631851889196844,0.6521367521367522,0.6311011275876206,0.2857142857142857,4,69,30,0.43478260869565216,0.025,room0,framebalanced_semantic_mean,sidecar_strict_unified,0.7142857142857143,10,14,2.5
-0.05749182739492509,0.4017094017094017,0.3772907813007271,0.5,7,69,30,0.43478260869565216,0.025,room0,owner_overlap_mean,sidecar_strict_unified,0.14285714285714285,2,14,0.2857142857142857
